order_number,customer_state,index,order_number,employee_id,employee_name,employee_job_title,order_date,order_type,customer_type,cust_id,customer_name,prod_category,prod_number,prod_name,quantity,price,order_total
1102966,Kentucky,133,1102966,900018213,Alisha Hendricks,Senior Sales Representative,2/13/2019,Retail,Individual,4005,Arie Blues,Olive Oil,OO302,Chili Extra Virgin Olive Oil,3,$26.00 ,78.0
1102971,North Carolina,134,1102971,900018213,Alisha Hendricks,Senior Sales Representative,2/14/2019,Retail,Individual,2408,Glynis Laguerre,Gift Basket,GB103,Lemon EVOO Gift Basket,4,$75.00 ,300.0
1103073,Maryland,135,1103073,900018213,Alisha Hendricks,Senior Sales Representative,3/2/2019,Retail,Individual,4032,Marty Tokley,Bath products,BP505,Vanilla and Olive Oil Lotion,3,$9.99 ,29.97
1103076,Maryland,136,1103076,900018213,Alisha Hendricks,Senior Sales Representative,3/3/2019,Retail,Individual,3965,Annelise Genders,Gift Basket,GB100,Organic EVOO Gift Basket,2,$70.00 ,140.0
1103288,District of Columbia,137,1103288,900018213,Alisha Hendricks,Senior Sales Representative,4/4/2019,Retail,Business,2831,Fadel Group,Bath products,BP503,Vanilla and Olive Oil Bar Soap,2,$5.99 ,11.98
1103302,North Carolina,138,1103302,900018213,Alisha Hendricks,Senior Sales Representative,4/6/2019,Retail,Individual,1573,Danell Willwood,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,3,$114.00 ,342.0
1103303,Tennessee,139,1103303,900018213,Alisha Hendricks,Senior Sales Representative,4/6/2019,Retail,Individual,1685,Kacie MacAvaddy,Olive Oil,OO301,Extra Virgin Olive Oil - Bold,2,$24.50 ,49.0
1103393,North Carolina,140,1103393,900018213,Alisha Hendricks,Senior Sales Representative,4/18/2019,Retail,Individual,4075,Aime Burhouse,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,3,$19.50 ,58.5
1103450,District of Columbia,141,1103450,900018213,Alisha Hendricks,Senior Sales Representative,4/26/2019,Retail,Individual,3400,Jessika Patriche,Bath products,BP501,Vanilla and Olive Bath Salts,4,$8.50 ,34.0
1103529,Virginia,142,1103529,900018213,Alisha Hendricks,Senior Sales Representative,5/5/2019,Retail,Individual,1950,Catlee Royle,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,4,$234.00 ,936.0
1103669,Virginia,143,1103669,900018213,Alisha Hendricks,Senior Sales Representative,5/25/2019,Wholesale,Business,2744,Gerhold Group,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,9,$234.00 ,2106.0
1103768,North Carolina,144,1103768,900018213,Alisha Hendricks,Senior Sales Representative,6/10/2019,Retail,Individual,3208,Christyna Ciobutaru,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
1103791,Virginia,145,1103791,900018213,Alisha Hendricks,Senior Sales Representative,6/14/2019,Retail,Individual,2996,Hasty Fontell,Bath products,BP500,Vanilla and Olive Oil Body Soap,1,$7.45 ,7.45
1103798,District of Columbia,146,1103798,900018213,Alisha Hendricks,Senior Sales Representative,6/15/2019,Retail,Individual,3400,Jessika Patriche,Gift Basket,GB105,Chili EVOO Gift Basket,1,$75.00 ,75.0
1103807,Kentucky,147,1103807,900018213,Alisha Hendricks,Senior Sales Representative,6/16/2019,Retail,Individual,1174,Janaye Liddle,Bath products,BP505,Vanilla and Olive Oil Lotion,4,$9.99 ,39.96
1103820,Maryland,148,1103820,900018213,Alisha Hendricks,Senior Sales Representative,6/18/2019,Retail,Individual,3965,Annelise Genders,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,2,$234.00 ,468.0
1103914,Kentucky,149,1103914,900018213,Alisha Hendricks,Senior Sales Representative,7/1/2019,Retail,Individual,1879,Gunner Malbon,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,2,$70.00 ,140.0
1103954,Tennessee,150,1103954,900018213,Alisha Hendricks,Senior Sales Representative,7/5/2019,Retail,Individual,2630,Robin Kidwell,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,3,$45.00 ,135.0
1103992,North Carolina,151,1103992,900018213,Alisha Hendricks,Senior Sales Representative,7/10/2019,Retail,Individual,2408,Glynis Laguerre,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,4,$234.00 ,936.0
1103983,West Virginia,152,1103983,900018213,Alisha Hendricks,Senior Sales Representative,7/10/2019,Retail,Individual,1676,Cathlene Bayless,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,4,$114.00 ,456.0
1103984,District of Columbia,153,1103984,900018213,Alisha Hendricks,Senior Sales Representative,7/10/2019,Retail,Individual,4108,Waylen O'Mohun,Bath products,BP303,Mandarin and Olive Oil Bar Soap,4,$5.99 ,23.96
1104193,Virginia,154,1104193,900018213,Alisha Hendricks,Senior Sales Representative,8/7/2019,Wholesale,Business,2608,Rempel Group,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,1,$234.00 ,234.0
1104188,Kentucky,155,1104188,900018213,Alisha Hendricks,Senior Sales Representative,8/7/2019,Retail,Individual,3277,Dulciana Pickup,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1104236,Kentucky,156,1104236,900018213,Alisha Hendricks,Senior Sales Representative,8/14/2019,Retail,Individual,3277,Dulciana Pickup,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,4,$114.00 ,456.0
1104244,Tennessee,157,1104244,900018213,Alisha Hendricks,Senior Sales Representative,8/15/2019,Retail,Individual,2630,Robin Kidwell,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,3,$45.00 ,135.0
1104296,Virginia,158,1104296,900018213,Alisha Hendricks,Senior Sales Representative,8/22/2019,Retail,Individual,2215,Nata Cockett,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
1104306,North Carolina,159,1104306,900018213,Alisha Hendricks,Senior Sales Representative,8/24/2019,Retail,Individual,3671,Maryl Mathet,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
1104352,Delaware,160,1104352,900018213,Alisha Hendricks,Senior Sales Representative,8/30/2019,Wholesale,Business,2174,Cummings LLC,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,2,$234.00 ,468.0
1104366,West Virginia,161,1104366,900018213,Alisha Hendricks,Senior Sales Representative,9/1/2019,Retail,Individual,1676,Cathlene Bayless,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,2,$26.00 ,52.0
1104375,Kentucky,162,1104375,900018213,Alisha Hendricks,Senior Sales Representative,9/3/2019,Retail,Individual,3038,Noam Mariyushkin,Bath products,BP305,Mandarin and Olive Oil Lotion,1,$9.99 ,9.99
1104387,Kentucky,163,1104387,900018213,Alisha Hendricks,Senior Sales Representative,9/4/2019,Retail,Individual,4005,Arie Blues,Bath products,BP103,Lavender and Olive Oil Bar Soap,3,$5.99 ,17.97
1104516,Kentucky,164,1104516,900018213,Alisha Hendricks,Senior Sales Representative,9/25/2019,Retail,Individual,1174,Janaye Liddle,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
1104582,North Carolina,165,1104582,900018213,Alisha Hendricks,Senior Sales Representative,10/5/2019,Retail,Individual,1220,Fonz Fidell,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,2,$114.00 ,228.0
1104676,Delaware,166,1104676,900018213,Alisha Hendricks,Senior Sales Representative,10/19/2019,Wholesale,Business,2174,Cummings LLC,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,5,$234.00 ,1170.0
1104734,Virginia,167,1104734,900018213,Alisha Hendricks,Senior Sales Representative,10/26/2019,Retail,Individual,2215,Nata Cockett,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,1,$70.00 ,70.0
1104813,North Carolina,168,1104813,900018213,Alisha Hendricks,Senior Sales Representative,11/7/2019,Retail,Individual,1220,Fonz Fidell,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1104944,Virginia,169,1104944,900018213,Alisha Hendricks,Senior Sales Representative,11/26/2019,Wholesale,Business,2744,Gerhold Group,Bath products,BP501,Vanilla and Olive Bath Salts,14,$8.50 ,119.0
1105159,North Carolina,170,1105159,900018213,Alisha Hendricks,Senior Sales Representative,12/28/2019,Retail,Individual,1573,Danell Willwood,Gift Basket,GB103,Lemon EVOO Gift Basket,4,$75.00 ,300.0
1105181,Virginia,171,1105181,900018213,Alisha Hendricks,Senior Sales Representative,12/31/2019,Wholesale,Business,2744,Gerhold Group,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,7,$234.00 ,1638.0
1105206,Delaware,172,1105206,900018213,Alisha Hendricks,Senior Sales Representative,1/3/2020,Retail,Individual,1116,Lucinda Dangerfield,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,2,$234.00 ,468.0
1105219,Tennessee,173,1105219,900018213,Alisha Hendricks,Senior Sales Representative,1/5/2020,Retail,Individual,2630,Robin Kidwell,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,2,$19.50 ,39.0
1105369,North Carolina,174,1105369,900018213,Alisha Hendricks,Senior Sales Representative,1/28/2020,Retail,Individual,2248,Tania Bover,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,3,$26.00 ,78.0
1105441,Delaware,175,1105441,900018213,Alisha Hendricks,Senior Sales Representative,2/6/2020,Retail,Individual,1116,Lucinda Dangerfield,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,3,$45.00 ,135.0
1105472,District of Columbia,176,1105472,900018213,Alisha Hendricks,Senior Sales Representative,2/12/2020,Retail,Individual,2179,Arly Jose,Gift Basket,GB101,Infused EVOO Gift Basket,2,$75.00 ,150.0
1105495,District of Columbia,177,1105495,900018213,Alisha Hendricks,Senior Sales Representative,2/15/2020,Retail,Individual,2665,Spence Haet,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,4,$234.00 ,936.0
1105580,Kentucky,178,1105580,900018213,Alisha Hendricks,Senior Sales Representative,2/28/2020,Retail,Individual,3935,Dena Munns,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,3,$45.00 ,135.0
1105600,District of Columbia,179,1105600,900018213,Alisha Hendricks,Senior Sales Representative,3/1/2020,Retail,Individual,3665,Bliss Cordoba,Gift Basket,GB106,Basil EVOO Gift Basket,3,$75.00 ,225.0
1105683,Virginia,180,1105683,900018213,Alisha Hendricks,Senior Sales Representative,3/13/2020,Retail,Individual,2601,Whitby Shepeard,Gift Basket,GB102,Rosmary EVOO Gift Basket,4,$75.00 ,300.0
1105708,Virginia,181,1105708,900018213,Alisha Hendricks,Senior Sales Representative,3/16/2020,Wholesale,Business,2608,Rempel Group,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,8,$234.00 ,1872.0
1105737,Tennessee,182,1105737,900018213,Alisha Hendricks,Senior Sales Representative,3/21/2020,Retail,Individual,3855,Gratiana Miere,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,4,$14.50 ,58.0
1105796,District of Columbia,183,1105796,900018213,Alisha Hendricks,Senior Sales Representative,3/28/2020,Retail,Individual,3665,Bliss Cordoba,Bath products,BP105,Lavender and Olive Oil Lotion,3,$9.99 ,29.97
1105838,Kentucky,184,1105838,900018213,Alisha Hendricks,Senior Sales Representative,4/3/2020,Retail,Individual,3038,Noam Mariyushkin,Gift Basket,GB300,Deluxe Bath Gift Basket,1,$115.00 ,115.0
1106046,District of Columbia,185,1106046,900018213,Alisha Hendricks,Senior Sales Representative,5/8/2020,Retail,Individual,2179,Arly Jose,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
1106072,North Carolina,186,1106072,900018213,Alisha Hendricks,Senior Sales Representative,5/11/2020,Retail,Individual,1961,Merrel Drawmer,Bath products,BP503,Vanilla and Olive Oil Bar Soap,2,$5.99 ,11.98
1106099,District of Columbia,187,1106099,900018213,Alisha Hendricks,Senior Sales Representative,5/14/2020,Retail,Individual,2869,Bentley Cawsby,Bath products,BP100,Lavender and Olive Body Soap,3,$7.45 ,22.35
1106135,District of Columbia,189,1106135,900018213,Alisha Hendricks,Senior Sales Representative,5/17/2020,Retail,Individual,1918,Tisha Underhill,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,1,$24.50 ,24.5
1106266,Kentucky,190,1106266,900018213,Alisha Hendricks,Senior Sales Representative,6/6/2020,Retail,Individual,4018,Billie Barnewille,Gift Basket,GB103,Lemon EVOO Gift Basket,1,$75.00 ,75.0
1106423,North Carolina,191,1106423,900018213,Alisha Hendricks,Senior Sales Representative,6/27/2020,Retail,Individual,4075,Aime Burhouse,Bath products,BP105,Lavender and Olive Oil Lotion,3,$9.99 ,29.97
1106415,Maryland,192,1106415,900018213,Alisha Hendricks,Senior Sales Representative,6/27/2020,Retail,Individual,2392,Janaya Cozzi,Olive Oil,OO603,Extra Virgin Olive Oil - Delicate 6pk,4,$114.00 ,456.0
1106424,District of Columbia,193,1106424,900018213,Alisha Hendricks,Senior Sales Representative,6/28/2020,Retail,Individual,3171,Maia Baudino,Bath products,BP101,Lavender and Olive Bath Salts,4,$8.50 ,34.0
1106466,District of Columbia,194,1106466,900018213,Alisha Hendricks,Senior Sales Representative,7/3/2020,Retail,Individual,1470,Nolly Kippax,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,2,$26.00 ,52.0
1106514,Virginia,195,1106514,900018213,Alisha Hendricks,Senior Sales Representative,7/8/2020,Retail,Individual,2726,Eb Jurczik,Gift Basket,GB101,Infused EVOO Gift Basket,3,$75.00 ,225.0
1106566,District of Columbia,196,1106566,900018213,Alisha Hendricks,Senior Sales Representative,7/14/2020,Retail,Individual,4108,Waylen O'Mohun,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,3,$26.00 ,78.0
1106662,Kentucky,197,1106662,900018213,Alisha Hendricks,Senior Sales Representative,7/27/2020,Wholesale,Business,3737,Gulgowski LLC,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,12,$234.00 ,2808.0
1106661,North Carolina,198,1106661,900018213,Alisha Hendricks,Senior Sales Representative,7/27/2020,Retail,Individual,3208,Christyna Ciobutaru,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,1,$30.00 ,30.0
1106666,District of Columbia,199,1106666,900018213,Alisha Hendricks,Senior Sales Representative,7/27/2020,Retail,Individual,3665,Bliss Cordoba,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,2,$27.00 ,54.0
1106672,Virginia,200,1106672,900018213,Alisha Hendricks,Senior Sales Representative,7/28/2020,Retail,Individual,2726,Eb Jurczik,Bath products,BP101,Lavender and Olive Bath Salts,2,$8.50 ,17.0
1106701,District of Columbia,201,1106701,900018213,Alisha Hendricks,Senior Sales Representative,7/31/2020,Retail,Individual,1470,Nolly Kippax,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
1106733,Kentucky,202,1106733,900018213,Alisha Hendricks,Senior Sales Representative,8/5/2020,Retail,Individual,4018,Billie Barnewille,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,4,$26.00 ,104.0
1106747,Tennessee,203,1106747,900018213,Alisha Hendricks,Senior Sales Representative,8/7/2020,Retail,Individual,3855,Gratiana Miere,Bath products,BP504,Vanilla and Olive Oil Bar Soap 3pk,4,$14.50 ,58.0
1106819,Virginia,204,1106819,900018213,Alisha Hendricks,Senior Sales Representative,8/17/2020,Retail,Individual,4012,Krissie Krienke,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,2,$114.00 ,228.0
1106839,District of Columbia,205,1106839,900018213,Alisha Hendricks,Senior Sales Representative,8/19/2020,Retail,Individual,2869,Bentley Cawsby,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,1,$14.50 ,14.5
1106933,Tennessee,206,1106933,900018213,Alisha Hendricks,Senior Sales Representative,9/2/2020,Retail,Individual,3659,Chuck Sarvar,Bath products,BP505,Vanilla and Olive Oil Lotion,2,$9.99 ,19.98
1106994,Kentucky,207,1106994,900018213,Alisha Hendricks,Senior Sales Representative,9/10/2020,Wholesale,Business,3737,Gulgowski LLC,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,13,$234.00 ,3042.0
1107060,Tennessee,208,1107060,900018213,Alisha Hendricks,Senior Sales Representative,9/21/2020,Retail,Individual,3659,Chuck Sarvar,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
1107128,Kentucky,209,1107128,900018213,Alisha Hendricks,Senior Sales Representative,10/1/2020,Retail,Individual,3935,Dena Munns,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,2,$234.00 ,468.0
1107165,District of Columbia,210,1107165,900018213,Alisha Hendricks,Senior Sales Representative,10/7/2020,Retail,Individual,1918,Tisha Underhill,Bath products,BP304,Mandarin and Olive Oil Bar Soap 3pk,1,$14.50 ,14.5
1107211,District of Columbia,211,1107211,900018213,Alisha Hendricks,Senior Sales Representative,10/13/2020,Retail,Business,2831,Fadel Group,Bath products,BP102,Lavender and Olive Candle,1,$6.99 ,6.99
1107260,Delaware,212,1107260,900018213,Alisha Hendricks,Senior Sales Representative,10/20/2020,Wholesale,Business,2174,Cummings LLC,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,7,$234.00 ,1638.0
1107371,District of Columbia,213,1107371,900018213,Alisha Hendricks,Senior Sales Representative,11/6/2020,Retail,Individual,1232,Selia Albrighton,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,4,$234.00 ,936.0
1107394,Maryland,214,1107394,900018213,Alisha Hendricks,Senior Sales Representative,11/10/2020,Retail,Individual,2337,Worthington MacGettigen,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,2,$17.50 ,35.0
1107436,Virginia,215,1107436,900018213,Alisha Hendricks,Senior Sales Representative,11/15/2020,Wholesale,Business,2608,Rempel Group,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,13,$234.00 ,3042.0
1107476,North Carolina,216,1107476,900018213,Alisha Hendricks,Senior Sales Representative,11/20/2020,Retail,Individual,3671,Maryl Mathet,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,1,$26.00 ,26.0
1107621,Maryland,217,1107621,900018213,Alisha Hendricks,Senior Sales Representative,12/9/2020,Wholesale,Business,3658,Mayert Group,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,14,$234.00 ,3276.0
1107717,District of Columbia,218,1107717,900018213,Alisha Hendricks,Senior Sales Representative,12/22/2020,Retail,Individual,1232,Selia Albrighton,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
1107760,Virginia,219,1107760,900018213,Alisha Hendricks,Senior Sales Representative,12/27/2020,Retail,Individual,2996,Hasty Fontell,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
1107770,Maryland,220,1107770,900018213,Alisha Hendricks,Senior Sales Representative,12/28/2020,Retail,Individual,2337,Worthington MacGettigen,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,4,$234.00 ,936.0
1107861,Virginia,221,1107861,900018213,Alisha Hendricks,Senior Sales Representative,1/12/2021,Retail,Individual,1950,Catlee Royle,Gift Basket,GB106,Basil EVOO Gift Basket,2,$75.00 ,150.0
1107896,Tennessee,222,1107896,900018213,Alisha Hendricks,Senior Sales Representative,1/17/2021,Retail,Individual,2976,Modesty Loche,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,3,$114.00 ,342.0
1107931,Maryland,223,1107931,900018213,Alisha Hendricks,Senior Sales Representative,1/22/2021,Retail,Individual,4032,Marty Tokley,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,3,$26.00 ,78.0
1107942,District of Columbia,224,1107942,900018213,Alisha Hendricks,Senior Sales Representative,1/23/2021,Retail,Business,2831,Fadel Group,Bath products,BP300,Mandarin and Olive Body Soap,3,$7.45 ,22.35
1107967,Maryland,225,1107967,900018213,Alisha Hendricks,Senior Sales Representative,1/27/2021,Wholesale,Business,3658,Mayert Group,Bath products,BP505,Vanilla and Olive Oil Lotion,3,$9.99 ,29.97
1102877,New York,226,1102877,900016439,Alyssa Smoak,Sales Associate IV,2/1/2019,Wholesale,Business,1544,Koepp Group,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,8,$234.00 ,1872.0
1102918,New York,227,1102918,900016439,Alyssa Smoak,Sales Associate IV,2/7/2019,Retail,Individual,1652,Marena Plewman,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,4,$27.00 ,108.0
1102993,New York,228,1102993,900016439,Alyssa Smoak,Sales Associate IV,2/17/2019,Retail,Individual,1240,Lynelle Teal,Olive Oil,OO205,Rosemary Extra Virgin Olive Oil 2pk,1,$45.00 ,45.0
1102996,New York,229,1102996,900016439,Alyssa Smoak,Sales Associate IV,2/18/2019,Retail,Individual,3011,Ben Yitzhok,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,2,$14.50 ,29.0
1103022,New Hampshire,230,1103022,900016439,Alyssa Smoak,Sales Associate IV,2/21/2019,Retail,Individual,3310,Cristabel Staig,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,4,$19.50 ,78.0
1103097,New York,231,1103097,900016439,Alyssa Smoak,Sales Associate IV,3/8/2019,Retail,Individual,2654,Jaclyn Cleaton,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,3,$70.00 ,210.0
1103176,New York,232,1103176,900016439,Alyssa Smoak,Sales Associate IV,3/19/2019,Wholesale,Business,2576,Lang Restaurants,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,7,$234.00 ,1638.0
1103230,New Jersey,233,1103230,900016439,Alyssa Smoak,Sales Associate IV,3/26/2019,Retail,Individual,3859,Peter Farryann,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
1103238,Pennsylvania,234,1103238,900016439,Alyssa Smoak,Sales Associate IV,3/28/2019,Retail,Individual,3598,Avery Avey,Bath products,BP302,Mandarin and Olive Candle,2,$6.99 ,13.98
1103245,New York,235,1103245,900016439,Alyssa Smoak,Sales Associate IV,3/29/2019,Retail,Individual,2704,Ferdinand Beranek,Gift Basket,GB103,Lemon EVOO Gift Basket,2,$75.00 ,150.0
1103319,New York,236,1103319,900016439,Alyssa Smoak,Sales Associate IV,4/8/2019,Retail,Individual,2618,Gherardo Gerlts,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
1103339,New York,237,1103339,900016439,Alyssa Smoak,Sales Associate IV,4/10/2019,Wholesale,Business,1936,Stroman Group,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,4,$234.00 ,936.0
1103355,New York,238,1103355,900016439,Alyssa Smoak,Sales Associate IV,4/12/2019,Retail,Individual,1894,Peterus Gaskal,Bath products,BP401,Assorted Olive Oil Bar Soap - 3 pk,3,$14.50 ,43.5
